,전체 시나리오,메인 시나리오,세부 시나리오,LS 수익률(%),BH 수익률(%),DCA1 수익률(%),DCA1* 수익률(%),P_0,P_T,H_DCA1,H_DCA1*
2252,상하하상상하하하하하하하하상상하하하하하하하하하하하하하상상상상상상상상,약,약약,8.092,4.355,10.7,20.822,1,1.2629480043084156,0.9309739448451391,0.71606
2253,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,11.151,6.016,0.468,0.911,1,1.3732046061673844,1.3540876345562645,1.33633
2254,상하하하상하하하하하하하하하하하상상상하하상상상상상상상상상상상상상상상,강,약강,8.856,4.766,7.799,15.176,1,1.2899117334490247,1.029714927601029,0.84426
2255,상하하하상상상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,35.716,20.617,22.662,44.104,1,2.4997207856304353,1.3544347171527442,0.83535
2256,상상상상상상하하하하하하하하하하하하하하하하하하하상하하상상하하하상상상,약,약약,6.777,3.653,8.124,15.809,1,1.2174144687801827,0.9630930330406438,0.78381
2257,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,47.699,28.382,25.436,49.505,1,3.2220825012986305,1.6325581861473837,0.96421
2258,상하상상상상하하하하하하하하하하하하하하하하하하하상하상상상하상하하상상,약,약약,3.165,1.767,5.803,11.292,1,1.0979818972463502,0.9270445406622049,0.79653
2259,상상하하하하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,20.359,11.246,11.107,21.613,1,1.7435547004360217,1.2711886834279058,0.96938
2260,상상상상하하하하하하하하하하하상상하하하하하하하하하하하하하하하하하하하,약,약약,-2.303,-0.97,2.046,3.981,1,0.9324754645814716,0.8775154300505467,0.82943
2261,상상하상상상상상상상상상상상상상상상상상상상상상상상하하상하상상상하하하,강,강강,-7.225,-3.301,-10.325,-20.088,1,0.7985270364019298,1.1073229181300395,1.56476
2262,상하하하하하하상하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-12.766,-5.764,-4.298,-8.363,1,0.6638356827531614,0.757346639800799,0.86268
2263,상상상상하상상상상상상상상상상상상하상상상상상상상상상상상상상상상상상상,강,강강,29.122,16.504,19.426,37.804,1,2.152780155762464,1.2638585913636204,0.82265
2264,상상상상상상상상상상상상상상상상상상상상상상상상상하상상하하하상하하하하,강,강강,-8.266,-3.776,-11.329,-22.04,1,0.7719597532906738,1.1072625307026875,1.62921
2265,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,0.027,0.178,-5.547,-10.793,1,1.0008116774899576,1.1876817950528629,1.40979
2266,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상하하상상상상상,강,강강,6.7,3.613,-0.578,-1.124,1,1.2147729754610601,1.2360722165186437,1.25668
2267,상상하상하상하하하하하하하상상하상하하하하하하하하하하하하하하하하하하하,약,약약,-5.065,-2.294,-0.199,-0.387,1,0.8556086334135201,0.8607393813184229,0.86563
2268,상상하하하하하하하하하하하하하하하하하하하하하하상상상상상상상하하하하하,약,약약,-9.081,-4.145,-4.411,-8.582,1,0.7515486671830118,0.8604529459521585,0.98371
2269,상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,0.717,0.523,-7.174,-13.959,1,1.0216663817993283,1.2773235398491651,1.60397
2270,상하하하하하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상상,강,약강,19.544,10.77,18.156,35.331,1,1.7083898349156739,1.035672135249462,0.68928
2271,상상상하상상상상상상상상상상하하하상상상상하상상하하상상상상상상상상하하,강,강강,1.529,0.933,0.166,0.324,1,1.0465727172963608,1.0413663483839293,1.03647
2272,상하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.347,16.029,16.732,32.56,1,2.1142494237263665,1.3291797684675402,0.90765
2273,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,15.978,8.717,3.401,6.617,1,1.5600179949787054,1.4111083909761715,1.2872
2274,상상상상상상상상상상상상상상상하하상상상상상상상상상상상상상상상상상상상,강,강강,19.281,10.617,11.567,22.508,1,1.6971342382534824,1.2221090177983778,0.92304
2275,상상상상상상상상상하하상상상상상상상상상상상상하상상상상상상상상상하하상,강,강강,-1.687,-0.669,-3.853,-7.497,1,0.9502301804536104,1.0691024994790161,1.20051
2276,상하하하상상상상하하상하하하하하하하하하하하하하하하상상상하상상상하상상,약,약약,2.208,1.277,4.061,7.903,1,1.0677182606556397,0.9475185802778107,0.84987
2277,상하하하하하하하하하상상상하하하상상상상상상상상상상하하상상상상상상상상,강,약강,11.265,6.079,9.594,18.67,1,1.377435986110164,1.0464179463840644,0.82423
2278,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,17.673,9.686,5.764,11.217,1,1.6294011946899924,1.3772428689946585,1.18445
2279,상하상상하상상상상상상하하하하하하하하하하하하하하상하하하상상상상상상상,약,약약,-0.548,-0.108,-0.738,-1.436,1,0.9836373843419468,1.0057344028438968,1.02725
2280,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,22.167,12.31,11.537,22.449,1,1.8233162523654616,1.3140362200772764,0.9931
2281,상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-5.936,-2.703,2.165,4.213,1,0.8322859991806473,0.780492759804288,0.73538
2282,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,31.717,18.108,4.032,7.846,1,2.2852211254423294,2.0296825678838295,1.82187
2283,상상상상상상상상상상상상상상하하상상상상상상상상상상상상상상상상상상상상,강,강강,48.41,28.853,33.942,66.079,1,3.268812309772066,1.360319875381635,0.71359
2284,상하하하하하하하하하하하하하하하상상상상상상상상상상상상상상하하하하하하,약,약강,-1.693,-0.672,0.14,0.272,1,0.9500638593986332,0.9460957236899833,0.94236
2285,상하하하하하하하하하하하하하하하하상하하하상상상상상상상상상상상상상상상,약,약강,-4.307,-1.934,-2.507,-4.879,1,0.8762696535007526,0.945634009507001,1.01815
2286,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,35.608,20.549,15.327,29.825,1,2.4937723518657675,1.6258008261288224,1.13969
2287,상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-22.694,-9.715,-12.601,-24.513,1,0.46199244950251683,0.6920234745126987,1.07403
2288,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,21.766,12.072,9.382,18.257,1,1.8054017497027666,1.379535763845884,1.09168
2289,상하하하하상하상상상하하상상상하상상상상상상하상상상하하하상상상상하하상,강,강강,-0.869,-0.267,-1.337,-2.601,1,0.974146886283585,1.014275132306275,1.05429
2290,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,15.176,8.262,3.715,7.229,1,1.5278827005032887,1.3695131166971724,1.23923
2291,상상상상상상상상상상상상상상상상상상상상상상상상상상하상상상상상하상상상,강,강강,5.188,2.816,-0.784,-1.526,1,1.1638525610562558,1.1916716050441878,1.21881
2292,상하하상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,21.919,12.163,12.41,24.15,1,1.8122274969784686,1.2758290565198227,0.94706
2293,상하하하하하하하하하하하하하하하하상상상상상상상상상상상상상상상상상상상,강,약강,16.442,8.981,15.17,29.519,1,1.578792878068146,1.0334985657599405,0.72665
2294,상하하하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,-0.454,-0.061,-4.353,-8.471,1,0.9864509845478868,1.127359311770748,1.28645
2295,상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-13.898,-6.245,0.715,1.392,1,0.6383266483002845,0.6248196443507349,0.61239
2296,상상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,31.453,17.944,14.652,28.511,1,2.2715076479345395,1.5072006089834382,1.07026
2297,상상상상상상상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,25.388,14.232,14.226,27.683,1,1.9713499847850304,1.3227104766563569,0.94703
2298,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,28.926,16.384,12.977,25.252,1,2.1429766641776276,1.4860902878911275,1.09059
2299,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,25.475,14.285,9.385,18.261,1,1.9754593729080843,1.5093835704787093,1.19437
2300,상하하하상상하하하하하하하하하하하하하하하하하하하하하하하하하상상상상상,약,약약,3.96,2.177,8.039,15.643,1,1.1235516741883116,0.8909522344992976,0.72651
2301,상상상하상상상상하상상하하하하하하하하하하하하하하상상상하하하하하하하하,약,약약,-12.496,-5.648,-9.031,-17.571,1,0.6700208379504913,0.8900306226772633,1.19632
2302,상상상상상하상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,18.595,10.219,10.5,20.432,1,1.6680082624805614,1.2362632934868552,0.95493
2303,상하하상상상상상상상상상상상상상상상상상상상상상하하하하하하하하하하하하,강,강약,-10.415,-4.74,-11.233,-21.854,1,0.7189575557809484,1.0279015661457664,1.50652
2304,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,12.67,6.856,3.625,7.054,1,1.4302788385821839,1.2853613770975287,1.16576
2305,상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-21.307,-9.2,-10.775,-20.962,1,0.4873160483110859,0.6860314383258226,0.98696
2306,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,30.667,17.457,10.199,19.847,1,2.2309959291448997,1.6670953303584992,1.29603
2307,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,57.47,34.944,24.478,47.639,1,3.9047457828694756,2.024480471331424,1.21335
2308,상상상상상하상상하하상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,19.351,10.657,9.513,18.512,1,1.700117512763394,1.2944319640391513,1.0214
2309,상하상상하상상상상하하상상하하하하하상하상하하상상상상상하하하하하상하상,강,강강,3.612,1.997,3.708,7.216,1,1.1123299956429031,0.9972213451816316,0.90251
2310,상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,37.595,21.812,21.981,42.777,1,2.6050226163007086,1.4352790233163402,0.89503
2311,상상상상상상상상상상하하하하하상하하하하하하하하하상상상상상상상상상상상,강,강강,9.824,5.29,7.113,13.841,1,1.324613901405993,1.0778669763739939,0.89783
2312,상상상상상상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-5.374,-2.439,-0.359,-0.698,1,0.8472962273722651,0.856475695971775,0.86528
2313,상하하상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,17.675,9.688,6.577,12.799,1,1.629513239785904,1.346051907597932,1.13538
2314,상하하상상상상상하상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,8.655,4.658,3.212,6.25,1,1.2827731753254286,1.166704545836657,1.06945
2315,상상상상하상상하하하하하하하하하하하하하하하하하하하하하하하하하하하하하,약,약약,-5.636,-2.562,3.142,6.115,1,0.8402717134529181,0.7657859090756981,0.70322
2316,상하하하상상상상상상상상하상하하하하하하하하하상하하하상상상상상상상상상,강,강강,13.365,7.243,12.528,24.378,1,1.4569097464086027,1.022468343581518,0.75718
2317,상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상상,강,강강,16.641,9.094,4.343,8.451,1,1.586898509732191,1.3968769531532121,1.24407
